snapshot_index,temporal_position,mrr_filter,mrr_raw,num_triples,error
298,0.8587896253602305,0.2299840897321701,0.2231781855225563,772,0.7700159102678299
299,0.861671469740634,0.19685837626457214,0.19246525317430496,1052,0.8031416237354279
300,0.8645533141210374,0.24461864680051804,0.24041099101305008,837,0.755381353199482
301,0.8674351585014409,0.21610728651285172,0.21102432161569595,897,0.7838927134871483
302,0.8703170028818443,0.19694220274686813,0.19087082892656326,1095,0.8030577972531319
303,0.8731988472622478,0.21072718501091003,0.20446956157684326,926,0.78927281498909
304,0.8760806916426513,0.2041315734386444,0.19752828031778336,1034,0.7958684265613556
305,0.8789625360230547,0.21294022351503372,0.20799019187688828,1031,0.7870597764849663
306,0.8818443804034583,0.20658328384160995,0.20314344763755798,995,0.79341671615839
307,0.8847262247838616,0.20846856385469437,0.2038375437259674,907,0.7915314361453056
308,0.8876080691642652,0.2249433845281601,0.217532180249691,969,0.7750566154718399
309,0.8904899135446686,0.19756969064474106,0.19302084296941757,981,0.8024303093552589
310,0.8933717579250721,0.19114381074905396,0.18648308515548706,1135,0.808856189250946
311,0.8962536023054755,0.18927661329507828,0.18559342622756958,915,0.8107233867049217
312,0.899135446685879,0.193257637321949,0.18882717192173004,1161,0.806742362678051
313,0.9020172910662824,0.20338058471679688,0.19834647327661514,100,0.7966194152832031
314,0.9048991354466859,0.21085765212774277,0.20467183738946915,1269,0.7891423478722572
315,0.9077809798270894,0.21878109127283096,0.21393249183893204,1244,0.781218908727169
316,0.9106628242074928,0.20289889723062515,0.19697696715593338,1331,0.7971011027693748
317,0.9135446685878963,0.22282808274030685,0.2153855711221695,1124,0.7771719172596931
318,0.9164265129682997,0.2163049653172493,0.21078800410032272,1074,0.7836950346827507
319,0.9193083573487032,0.2218748703598976,0.21261581033468246,1162,0.7781251296401024
320,0.9221902017291066,0.20859849452972412,0.20170722901821136,1159,0.7914015054702759
321,0.9250720461095101,0.2042180672287941,0.19855926930904388,1078,0.7957819327712059
322,0.9279538904899135,0.2138969898223877,0.2082856222987175,1311,0.7861030101776123
323,0.930835734870317,0.20885254442691803,0.2032836377620697,1210,0.791147455573082
324,0.9337175792507204,0.21526768803596497,0.21046257764101028,1308,0.784732311964035
325,0.9365994236311239,0.21223951131105423,0.20722679048776627,945,0.7877604886889458
326,0.9394812680115274,0.23357971012592316,0.22469006478786469,1183,0.7664202898740768
327,0.9423631123919308,0.22028771042823792,0.21426720172166824,1580,0.7797122895717621
328,0.9452449567723343,0.21548759192228317,0.2091568410396576,1406,0.7845124080777168
329,0.9481268011527377,0.21208640933036804,0.20705843716859818,1417,0.787913590669632
330,0.9510086455331412,0.2329498454928398,0.22594795376062393,1173,0.7670501545071602
331,0.9538904899135446,0.22377478331327438,0.21591411530971527,1348,0.7762252166867256
332,0.9567723342939481,0.2565436586737633,0.241011381149292,1274,0.7434563413262367
333,0.9596541786743515,0.24949686229228973,0.2398638129234314,1179,0.7505031377077103
334,0.962536023054755,0.22268502414226532,0.21753905713558197,893,0.7773149758577347
335,0.9654178674351584,0.2121228650212288,0.206335186958313,1107,0.7878771349787712
336,0.968299711815562,0.2472180724143982,0.24058714509010315,950,0.7527819275856018
337,0.9711815561959655,0.2548140436410904,0.24815865606069565,1028,0.7451859563589096
338,0.9740634005763689,0.23112650960683823,0.22465121746063232,1055,0.7688734903931618
339,0.9769452449567724,0.23652002215385437,0.22979937493801117,1059,0.7634799778461456
340,0.9798270893371758,0.24437502771615982,0.23075314611196518,1244,0.7556249722838402
341,0.9827089337175793,0.23535113036632538,0.22596479952335358,1082,0.7646488696336746
342,0.9855907780979827,0.24494174867868423,0.2369132563471794,1179,0.7550582513213158
